CELL_LINE_NAME,5-Fluorouracil,ABT737,AGI-5198,AGI-6780,AMG-319,AT13148,AZ6102,AZ960,AZD1208,AZD1332,AZD2014,AZD3759,AZD4547,AZD5153,AZD5363,AZD5438,AZD5582,AZD5991,AZD6482,AZD6738,AZD7762,AZD8055,AZD8186,Acetalax,Afatinib,Afuresertib,Alisertib,Alpelisib,Axitinib,BDP-00009066,BI-2536,BIBR-1532,BMS-345541,BMS-536924,BMS-754807,BPD-00008900,Bortezomib,Buparlisib,CDK9_5038,CDK9_5576,CZC24832,Camptothecin,Carmustine,Cediranib,Cisplatin,Crizotinib,Cyclophosphamide,Cytarabine,Dabrafenib,Dactinomycin,Dactolisib,Daporinad,Dasatinib,Dihydrorotenone,Dinaciclib,Docetaxel,Doramapimod,EPZ004777,EPZ5676,ERK_2440,ERK_6604,Eg5_9814,Elephantin,Entinostat,Entospletinib,Epirubicin,Erlotinib,Fludarabine,Foretinib,Fulvestrant,GDC0810,GNE-317,GSK1904529A,GSK2578215A,GSK2606414,GSK269962A,GSK343,GSK591,Gallibiscoquinazole,Gefitinib,Gemcitabine,I-BET-762,I-BRD9,IAP_5620,IGF1R_3801,IRAK4_4710,IWP-2,Ibrutinib,Ipatasertib,Irinotecan,JAK1_8709,JAK_8517,JQ1,KRAS (G12C) Inhibitor-12,KU-55933,LCL161,LGK974,LJI308,LY2109761,Lapatinib,Leflunomide,Linsitinib,Luminespib,MG-132,MIM1,MIRA-1,MK-1775,MK-2206,MK-8776,ML323,MN-64,Mirin,Mitoxantrone,NU7441,NVP-ADW742,Navitoclax,Nelarabine,Nilotinib,Niraparib,Nutlin-3a (-),OF-1,OSI-027,OTX015,Obatoclax Mesylate,Olaparib,Osimertinib,Oxaliplatin,P22077,PAK_5339,PCI-34051,PD0325901,PD173074,PF-4708671,PFI3,PLX-4720,PRIMA-1MET,PRT062607,Paclitaxel,Palbociclib,Pevonedistat,Picolinici-acid,Pictilisib,Podophyllotoxin bromide,Pyridostatin,RO-3306,RVX-208,Rapamycin,Ribociclib,Ruxolitinib,SB216763,SB505124,SCH772984,Sabutoclax,Sapitinib,Savolitinib,Selumetinib,Sepantronium bromide,Sinularin,Sorafenib,Staurosporine,TAF1_5496,Talazoparib,Tamoxifen,Taselisib,Telomerase Inhibitor IX,Temozolomide,Teniposide,Topotecan,Tozasertib,Trametinib,ULK1_4989,UMI-77,Ulixertinib,Uprosertib,VE-822,VE821,VSP34_8731,VX-11e,Venetoclax,Vinblastine,Vincristine,Vinorelbine,Vorinostat,WEHI-539,WIKI4,WZ4003,Wee1 Inhibitor,Wnt-C59,XAV939,YK-4-279,ZM447439,Zoledronate
Ca9-22,4.780258,0.439225,5.295821,3.012721,5.27534,2.946832,2.563886,1.9177919999999997,5.269202,2.083497,4.47947,0.360064,3.674583,1.422513,2.608971,3.39056,3.615689,5.125218,,1.075642,-0.36140100000000003,,3.79975,3.3959650000000003,-0.490097,3.276637,2.350243,2.6351459999999998,,1.608273,,5.41542,3.480543,0.8210430000000001,,2.921202,-5.339087,0.860087,-1.4961790000000001,0.302044,5.769869,-3.253273,6.375587,1.6404150000000002,2.3602540000000003,3.626054,5.344717,2.258625,4.4706269999999995,-3.5393535,-0.6763600000000001,-5.689849,-1.9209889999999998,-3.115104,-3.181461,-5.2588305,,5.457679,5.7282269999999995,2.605652,1.892134,-3.904686,3.532,2.2360900000000004,3.6215599999999997,-0.9050040000000001,-0.11926300000000001,5.357453,1.624601,3.4476755000000003,4.8783650000000005,1.1395,4.561367,4.914192,3.3335769999999996,,2.8726580000000004,3.2165310000000003,2.0752200000000003,-0.08245,-1.2729030000000001,2.4140200000000003,4.925199,5.1028139999999995,2.38741,3.374165,2.737069,2.734326,4.676669,1.46535,3.52273,3.6992410000000002,,3.4679849999999997,,5.095141,2.614184,4.3142949999999995,5.562169,0.208984,4.011227,5.2143239999999995,-2.540707,-2.490046,4.175039,5.223603,-0.315388,3.9316169999999997,3.498407,3.9247959999999997,4.890064,5.047178,2.523974,,2.641539,1.6761650000000001,6.39509,3.695721,4.464804,5.050501000000001,1.896279,4.900151,2.1623240000000004,0.05081,4.7505809999999995,-0.068977,5.1470835,5.418285,2.4567099999999997,5.143187999999999,-0.050502,4.283795,,5.773445,5.239832,5.77885,4.578233,-4.7861839999999995,4.687349,0.325349,4.663329,1.185965,-1.563223,3.7403839999999997,,4.615035,-3.904083,,4.9436860000000005,,,1.881525,-0.249363,0.006154,3.008531,4.536511,-4.3211699999999995,2.65829,1.4580110000000002,-3.929821,0.439804,4.3123569999999996,3.361868,-0.050771,-0.988302,6.33715,0.825282,-0.531579,,-0.588767,2.181254,2.319671,1.7299254999999998,2.693902,4.773996,1.512751,3.2805800000000005,1.353813,2.546694,-4.5904370000000005,-3.5414779999999997,-4.302132,0.7788930000000001,0.398311,4.149069,5.752403,1.135637,3.999999,5.155696,1.0781370000000001,,3.766456
CaR-1,6.882031,1.641605,3.903172,4.371595,5.105616,3.1974810000000002,1.819043,1.927878,5.714725,3.120396,1.9924099999999998,2.4192299999999998,4.682542,3.273765,2.978164,4.2185809999999995,3.9150660000000004,3.6503089999999996,,3.4277940000000005,0.875459,-0.356686,2.40855,6.352249,2.047386,1.923947,1.967568,2.90715,,2.3385569999999998,,4.7484980000000006,3.9281129999999997,0.533814,0.9660270000000001,3.6613839999999995,-5.200382,0.8926360000000001,1.420676,3.161968,4.783158,-2.761606,6.209973000000001,1.727529,5.439774,2.064993,5.412965,3.6818809999999997,3.84026,-2.6164440000000004,-1.653995,-3.8274120000000003,-1.021407,-0.24332600000000001,-1.4565620000000001,-2.403838,,5.090669999999999,5.809457,3.137439,4.917249,-2.44798,6.458418,2.217114,3.691807,-0.47639799999999993,2.053871,6.105613,0.44820299999999996,3.9104305,4.791215,-0.531615,3.863202,4.943986,3.433127,,2.441471,5.583854,2.726208,2.740696,0.8772770000000001,3.4383449999999995,4.268948,5.729957,1.739539,5.444332,3.3091720000000002,3.7607129999999995,3.4846269999999997,2.644283,5.029365,2.686686,,5.165304,,4.347363,3.665254,4.999052,5.500642,1.541101,5.283805,3.9880699999999996,-2.158893,-1.6638849999999998,3.3882339999999997,5.219202,1.566531,2.9519919999999997,4.109155,5.032535,4.00711,5.274163,2.055828,,2.860107,1.988543,6.336247,4.554805,5.536625,5.793391000000001,2.954392,4.798381,3.17288,1.9906840000000001,4.872108,0.721963,6.386222,5.590592,3.101152,4.204786,0.3512,4.553669,,5.491095,4.192569000000001,6.3675489999999995,3.969033,-3.9228629999999995,3.251519,1.39398,4.263096,0.22853800000000002,-0.071995,3.502881,,5.758541,-1.747852,,4.906204,6.116181,2.9356720000000003,3.011767,1.0220870000000002,2.757752,3.316417,4.586422,-3.0201279999999997,3.8148190000000004,3.07342,-4.683707,2.936265,2.420641,3.51062,0.687504,-0.121626,6.807119999999999,0.525931,-0.5161720000000001,,1.6497509999999997,1.948907,1.7990150000000003,3.2601735,3.3033655,3.987158,4.5028559999999995,2.290633,2.875984,2.560874,-3.754497,-0.430246,-2.773677,0.819261,2.739404,1.0352190000000001,4.851051999999999,2.612979,3.6593980000000004,1.9557240000000002,3.068054,,4.307867
Calu-3,7.387241,1.355868,4.540853,4.078589,6.338333,6.15309,2.6956700000000002,3.09607,5.894689,4.846475,0.6319600000000001,3.217587,4.212739,0.473897,4.770403,3.4123690000000004,5.695496,6.557739,,4.157124,2.205866,,6.107366000000001,6.035857,-0.567689,2.119958,2.494903,3.300282,,3.9613199999999997,,6.4264339999999995,5.878725,3.723579,,3.270455,-4.249376,1.865918,0.600826,0.87626,6.347835,-1.993318,6.27421,2.867672,5.775380999999999,4.011774,5.669544999999999,4.710396,6.2736019999999995,-1.4904190000000002,-1.217563,-3.5836309999999996,3.616543,-1.418822,-0.314285,0.05393199999999998,,6.263687,6.6327,5.080943,4.941769,0.272823,5.0396019999999995,2.7657529999999997,3.740217,0.795452,2.912715,6.637621,2.76688,4.294576,4.926418,0.336995,4.720059,4.769835,4.205554,,3.4588900000000002,5.33648,3.4929069999999998,2.749505,0.208166,4.060343,5.78139,6.084524,5.670491999999999,5.194685,3.833179,-0.120651,6.028789,5.399914,4.808692,4.470958,,5.747674,,5.776953,3.10708,6.340726999999999,5.536215,0.486727,5.417441999999999,4.293972,0.424303,-0.9614659999999999,4.840751,6.153798,3.1155630000000003,3.718949,4.520319000000001,4.365511,5.782883,5.011318,1.465159,,4.02805,-0.024648,6.826844,5.06934,4.914112,5.82798,2.747091,,2.296425,1.991895,5.6365050000000005,-0.017428,5.993339000000001,6.4716629999999995,3.180768,5.788895,2.666803,5.1077010000000005,,6.448499,5.839925,6.749142,3.9166529999999997,0.49158900000000005,6.184449,1.635016,6.340793,1.564622,1.392232,5.284028,,5.941542,-2.399391,,5.876491000000001,,,4.866464,2.0653080000000004,0.43263,3.881486,4.936223,-2.8354939999999997,4.351214,3.362517,0.064987,1.884366,4.747838,1.891331,1.720375,2.261641,6.215287,0.51877,0.099557,,1.2344549999999999,5.351338,2.286604,4.306016,2.797987,5.5034220000000005,6.3875519999999995,2.558434,3.216926,1.883589,1.859215,2.540553,1.518765,2.422174,0.513212,5.089316999999999,3.160261,5.450709,3.068915,4.486485,5.107544,,4.672675
Calu-6,5.735435,1.466056,6.264995,4.142943,5.9623800000000005,6.011178,3.068828,1.9002119999999998,6.252388,3.720742,2.361632,4.375553,3.253892,3.80847,6.1952620000000005,2.854602,-0.666241,5.924487,,1.756016,-0.413605,,6.263932,4.676205,2.703005,5.045197,1.98048,4.832977,,2.8296919999999997,,5.131265,4.046053,3.739876,,4.4766330000000005,-3.882503,1.28837,-0.598951,0.396764,5.913562000000001,-2.369109,6.3608970000000005,4.6264970000000005,2.449442,3.220526,5.665655999999999,1.549321,3.3603629999999995,-4.065489,-1.8612,,2.865743,0.22585999999999998,-1.503295,-4.768433,,5.690442,5.781274,0.5498109999999999,0.738726,-3.902589,4.384457,3.524956,3.3362800000000004,0.314171,3.7737849999999997,5.870337999999999,1.153456,3.99653,6.095202,0.552596,4.793483999999999,5.446774,3.457336,,3.7305550000000003,5.567292,3.2139729999999997,4.289933,0.9003639999999999,5.376603,6.221521,4.880739,2.560321,5.083755,3.369554,6.218245,5.374396,2.48525,4.789555,2.445129,,5.118529,,5.581913,5.615076999999999,5.015199,6.191129,3.6880830000000002,4.620128,4.296826,-1.950357,-1.3402889999999998,3.7112,6.202609,-0.07020499999999999,3.5066550000000003,1.35606,3.940319,5.194076,5.552151,0.32641,,3.239408,0.346134,6.2686470000000005,4.2502949999999995,4.851923,6.170711,4.041734,5.074924,4.858438,0.8802110000000001,4.409532,3.329872,4.050635000000001,4.634483,2.952117,3.509621,-1.746677,4.696358,,6.011214,3.006958,6.165897,3.6072610000000003,-4.116468,2.709254,0.642543,4.976465,2.675132,-0.701788,3.029134,,5.732106,-0.6553140000000001,,5.658129,,,-1.0483069999999999,-1.596949,4.611835,3.8690330000000004,1.397232,-5.464591,4.23249,1.958463,-2.744663,4.233808,3.810914,5.297516000000001,5.100219,0.406192,7.025777000000001,0.16303,-0.11601199999999999,,-3.510454,3.833709,2.220262,0.7385820000000001,4.809888,1.927016,4.343015,3.015922,-0.08341,3.8455190000000004,-3.569665,-2.218385,-4.346676,2.5993939999999998,3.258483,5.237277,4.82153,1.5692409999999999,5.75669,4.651432,1.8395380000000001,,4.2441
Caov-4,5.384937,2.026491,4.891699,,5.219382,5.2610730000000006,1.038316,,,,,2.6605830000000004,1.960494,,2.931413,,,,,1.122284,-0.784643,,3.831271,,1.7749009999999998,3.816301,,3.351121,,2.907141,,6.167189,,1.9758900000000001,,6.255386,-5.505319999999999,1.200988,,,,-2.803711,,0.832354,3.5175650000000003,,5.757121,2.865598,6.292216000000001,-3.783869,-0.9530790000000001,-1.07021,4.622255,,,-3.321286,,4.9765440000000005,6.433502,,,,,,,-0.633463,2.080909,,1.292473,3.3855199999999996,6.141531,0.221059,3.637521,5.727542,,,,4.71994,,2.747471,-2.1544630000000002,,4.48937,,,,,,4.221926,0.765783,,,,,,,3.961759,5.057016,,1.708523,,4.881516,1.533474,-2.231661,5.209655000000001,6.283341,-0.6694359999999999,1.3314979999999998,1.8903330000000003,,,,,,2.742569,2.423366,,4.05794,,6.729424000000001,,,,,5.403906,1.2893540000000001,4.272114,2.2381849999999996,,,-1.283943,3.121925,,,,,,-2.507332,3.9289129999999997,-0.020229,,1.9804009999999999,,3.676484,,,-2.956423,,,,,-0.582542,,4.401472,4.130069000000001,,-7.241604,,2.1027560000000003,-1.8902830000000002,,1.902766,3.2613090000000002,3.041201,-0.694749,6.35355,,,,-3.270726,,1.530834,1.534055,4.549932,,3.545377,,1.8554810000000002,2.674916,-1.898582,,-1.488824,1.031442,4.0998,1.3133290000000002,,1.358833,,,2.752896,,
D-263MG,3.648854,3.508114,4.708727,3.325685,5.406923,2.079511,3.125318,1.05818,5.3650709999999995,1.749554,2.752809,2.4194150000000003,0.93196,2.882737,3.501636,2.629281,2.0710759999999997,4.7926150000000005,,2.500078,0.14818199999999998,,4.141547,4.64271,2.994719,2.520336,2.058695,5.3799529999999995,,2.406514,,4.824875,5.166138,1.696425,,4.128928,-5.772232,1.096854,-2.396185,-0.188599,4.730131,-2.236309,5.793158999999999,0.8824629999999999,2.994392,3.926736,4.903934,0.609924,5.460897,-3.219665,-1.7723900000000001,-6.053173,-0.8743360000000001,-1.128224,-3.536553,-5.859230999999999,,5.295592,5.154835,2.315649,4.210813,-1.744964,3.596222,2.753091,5.055883000000001,-1.3695030000000001,3.477879,4.965624,0.529354,3.9395965,3.999019,0.484965,3.893355,5.218636,4.033329,,2.252843,5.591288,1.569657,3.478338,-0.065065,2.964388,4.395916000000001,5.918933,0.875542,4.511284,3.2244740000000003,5.513833,4.370037,3.209789,4.813551,1.9219689999999998,,4.527975,,4.787452,4.13772,5.584979,5.311314,3.9131050000000003,5.256309,4.091699,-1.611441,-2.022617,2.908007,4.685064,1.366326,4.5256940000000005,3.830779,4.744555999999999,4.370915,7.006996000000001,2.749535,,4.555343,3.802561,6.218566,4.435875,5.474043,5.686462000000001,3.625322,,2.701394,2.084189,5.060745,2.6180209999999997,5.831213999999999,5.600462,2.928584,5.569324,1.169548,2.558448,,5.3745449999999995,4.193753,6.615241999999999,4.759206,-4.669338,3.062617,0.890056,5.188191000000001,1.7860150000000001,-0.05179500000000001,2.65721,,5.500907,-1.568522,,4.877816,,,3.4774089999999998,0.170654,4.725981,3.031555,5.172447,-5.534573,2.805564,2.9373169999999997,-4.582269,4.223529,3.657289,3.3609430000000002,2.8567720000000003,-0.060027,5.804988,0.9546389999999999,0.609083,,0.859459,0.672704,1.9571180000000001,1.665888,4.1030785000000005,4.809618,3.720758,2.9455299999999998,3.5269230000000005,2.484436,-3.946907,-0.658153,-2.528539,1.567002,5.254504,3.8761080000000003,4.100001,1.887886,3.935112,4.020134,2.181034,,3.9721050000000004
D-283MED,2.049458,-0.333677,4.005804,4.2729919999999995,3.229771,1.455171,3.213349,-0.027083,3.8939160000000004,1.04589,-0.928104,1.859219,0.84941,-1.2759530000000001,2.4411099999999997,0.399457,1.8567470000000001,4.558032,,-1.040965,-2.372847,,2.4595860000000003,4.465721,1.324206,2.176882,-0.441637,3.327255,,1.464104,,4.49292,1.72155,1.3992639999999998,,4.255529,-5.884914,-0.391978,-4.503233,-1.8725180000000001,4.150475,-4.643568,5.743362,0.750738,1.02728,1.229919,4.406877,-1.547959,4.6139220000000005,-5.7493865,-3.606482,-7.58246,1.425661,2.311817,-4.138179,-5.3558335,,3.399454,3.669486,1.830137,3.091984,-4.771048,1.1756870000000001,1.659359,3.049131,-3.235671,2.40757,2.7215700000000003,-0.37337800000000004,3.1421974999999995,4.42704,-1.672496,3.176145,4.551381,4.621516000000001,,0.874431,3.303086,2.1699330000000003,2.798209,-5.094835,0.8263450000000001,2.401767,4.716059,-1.5187760000000001,3.095877,1.811948,3.499401,3.005325,0.244272,2.261294,0.469398,,2.376361,,4.698485,3.9103260000000004,4.5011470000000005,2.357326,1.815029,4.805717,2.507229,-4.245417,-2.8556630000000003,3.4453519999999997,3.9624330000000003,-0.9871989999999999,1.913096,1.103225,5.048622,3.672424,3.5980239999999997,-1.689745,,1.2745819999999999,0.347931,5.415607,2.601204,1.823695,1.599711,4.412414,,-0.398855,0.26570900000000003,1.7084689999999998,0.326343,2.336079,3.619107,1.52071,2.2097450000000003,0.150355,1.339379,,3.3547550000000004,3.5612510000000004,2.4532849999999997,1.438691,-4.988134,0.9205,-2.325859,4.5276629999999995,0.529986,-2.2227669999999997,2.0764259999999997,,2.979167,-3.146804,,3.557238,,,3.9986800000000002,-0.56739,4.417103,1.459435,3.8020739999999997,-3.7012099999999997,1.3638190000000001,1.70212,-4.140922,3.369565,-2.8740349999999997,2.600819,1.9205150000000002,-1.06518,5.144705999999999,-1.9077790000000001,-1.22884,,0.878044,1.665159,2.3207020000000003,2.3368580000000003,2.1916140000000004,1.191851,1.560325,1.612493,2.238635,1.449609,-5.4899949999999995,-4.564414,-3.368418,-0.39750100000000005,-1.6464349999999999,3.701821,1.6563720000000002,0.16600399999999998,3.6899089999999997,3.057665,0.017529,,3.064106
D-392MG,5.426023000000001,2.174643,5.075793,3.157422,5.5642830000000005,4.289675,1.997047,1.710592,5.789669,4.829786,2.265631,2.827645,2.404291,2.071453,3.216712,1.6721259999999998,2.592123,6.012904,,2.9938919999999998,0.999549,,3.199116,2.049743,3.049257,3.307583,2.5847990000000003,4.090783,,3.2306779999999997,,5.10629,5.041802,1.779239,,5.350536,-5.31527,0.7513569999999999,-3.734257,-1.129315,3.7553660000000004,-1.89255,6.202765,0.750201,3.7924309999999997,3.4461720000000002,4.886563,2.007059,5.3844769999999995,-3.2279255000000004,-1.614156,-2.379253,1.259231,1.143404,-3.8595339999999996,-0.888832,,4.70371,5.592523,1.396185,3.6547959999999997,0.19444,3.6377580000000003,4.374759,2.405395,-1.313078,3.52863,5.435812,0.38150700000000004,4.040572,5.2556449999999995,0.8655930000000001,4.7488529999999995,5.550512,3.77379,,2.088357,4.258215,2.451938,3.68351,0.228424,3.1152029999999997,4.779580999999999,6.18594,1.634846,4.635785,1.901593,3.994025,4.050046,3.114189,5.494463,2.316941,,4.640946,,5.177073,4.166758,4.906574,5.475725,4.937686,4.912477,3.8329199999999997,-2.585775,-1.695082,3.6381069999999998,5.488928,3.8008629999999997,4.622251,4.1887739999999996,4.483706,5.310478,5.030081,2.431548,,3.6893519999999995,2.499362,4.898946,4.090023,4.539845,2.238433,4.002426,,1.4958069999999999,1.974536,5.303778,1.9719799999999998,4.2484850000000005,5.590735,3.3636440000000003,4.233783,0.060777,4.348157,,3.768636,4.109292,3.214802,3.076315,-0.399907,3.754921,1.188631,4.939087000000001,3.220736,-0.5631510000000001,2.99447,,3.3528559999999996,-2.376296,,4.6266940000000005,,,2.998887,0.298034,4.716829,2.571905,4.04323,-2.8549189999999998,4.049366,4.532705,-4.046455,3.52481,3.011693,3.845422,3.054877,-0.6812199999999999,6.275015,4.15804,1.537631,,0.626891,1.6966240000000001,1.10384,3.0259725,4.524157,4.799423,4.470102,2.691439,2.780897,1.7037509999999998,-3.2346220000000003,-0.86705,-2.32266,2.572618,3.903376,3.6670809999999996,3.7715730000000005,3.3802790000000003,4.336407,4.127706,2.790204,,3.964097
DAN-G,3.600973,2.2802130000000003,4.199216000000001,3.6447300000000005,3.4102940000000004,3.836123,2.045842,1.4951860000000001,5.377693,2.666851,0.24303200000000003,2.132436,3.044336,2.403836,2.652845,2.01673,1.8924860000000001,5.516718,,1.470394,-0.70605,,2.623322,3.532056,0.8664209999999999,2.518856,1.5451190000000001,1.937727,,1.577352,,4.542315,2.656498,1.358356,,4.953448000000001,-5.497033,0.232373,-2.1902310000000003,-0.296985,4.400444,-2.004282,6.323698,2.1299259999999998,3.023393,2.244255,5.065921,0.359562,4.2725349999999995,-4.250328,-4.373772,,-0.242671,2.180931,-3.712301,-2.629587,,5.015572,4.739646,3.377639,2.9727669999999997,-2.027686,4.127187,1.806143,3.180396,-1.388211,2.276903,4.198368,0.37596,3.548535,3.836407,-1.738407,3.132708,5.21039,2.709953,,2.759327,3.753229,2.2444599999999997,2.434066,-1.238977,3.5154339999999995,5.216876,5.7768120000000005,1.8616240000000002,4.816673000000001,2.4255139999999997,5.172523,2.588482,3.180225,3.898936,2.894136,,4.954827,,5.061203,3.6861230000000003,4.110243,4.881834,2.319065,5.120581,3.506525,-2.8692580000000003,-1.995834,2.714542,5.2283029999999995,-0.25369899999999995,1.4088209999999999,2.450437,4.349029,3.9543220000000003,5.498218,0.820008,,1.9070369999999999,1.3863809999999999,5.910609,3.7528300000000003,4.602348999999999,5.0096110000000005,3.800161,4.546593,4.154275,1.415076,3.6699870000000003,1.8292099999999998,4.706861,4.107164,1.907892,4.5659540000000005,-0.7807310000000001,4.111435,,5.156759,3.7083199999999996,5.947203,3.096005,-3.9987160000000004,3.711956,1.4221540000000001,4.595928,0.149733,0.35172,2.719774,,4.543774,-3.6436089999999997,,4.53404,,,1.339141,0.6572979999999999,3.0038560000000003,2.7087,3.8275349999999997,-3.685093,3.0440709999999997,2.330927,-4.445136,4.867209,3.646499,3.156382,0.341561,1.368753,5.211885,1.334384,0.411311,,-2.083399,3.7515989999999997,2.149598,1.998586,2.1222054999999997,2.427375,3.4088010000000004,2.382263,1.0481040000000001,1.6738,-2.194529,1.1173680000000001,-2.570488,0.990326,4.306529,3.425732,3.5255690000000004,1.5938450000000002,3.599937,4.152044,2.979894,,3.077297
DB,5.034285,-3.592683,3.6511169999999997,2.832491,4.990392,4.482864,1.644534,1.471581,4.846236,4.795833999999999,2.272216,2.382234,2.1720669999999997,1.766168,2.687792,0.8650110000000001,1.193396,-1.392556,,1.608775,0.26577,,4.990392,3.709085,0.767433,1.5271649999999999,2.214597,4.505448,,-0.152632,,4.990392,2.233959,2.955741,,1.170974,-6.662151,0.331415,-3.8974519999999995,-1.8810060000000002,3.943838,-4.506183,5.548030000000001,0.8312940000000001,1.634974,3.111321,4.990296,-0.475721,2.088477,-5.910102500000001,-3.8605910000000003,-6.200794,1.628295,1.039089,-3.547104,-5.5784015,,3.7005559999999997,5.08582,2.969332,3.771658,-4.078983,2.7493990000000004,0.852146,3.302883,-2.177879,1.434655,3.576397,1.267218,3.3339654999999997,4.544231,,3.902853,4.990392,2.119221,,2.371028,4.983142,0.813064,0.006817,-5.096793,1.376201,2.426557,5.041827,2.597702,4.163136,1.967459,4.989939,3.4746019999999995,0.514756,4.232037,3.961936,,1.6173549999999999,,4.469549,3.539272,4.927867,4.980311,1.499051,3.2545319999999998,4.196000000000001,-2.252379,-3.230456,3.13652,4.578880000000001,-0.719259,2.007308,3.451773,3.147478,4.990392,3.99965,-0.870366,,1.782761,-0.687117,5.6375910000000005,0.23572600000000002,4.012862,3.5329019999999995,4.910404,,1.654686,1.222646,4.763228,1.426672,1.4906525,3.7417519999999995,2.557821,3.5079309999999997,1.595644,3.7814059999999996,,4.971415,2.562318,3.547684,2.571752,-5.317113,1.498249,0.277508,4.177224,1.44414,-2.436225,2.1825650000000003,,3.857486,-3.6960870000000003,,3.945619,,,4.345701,-2.495845,4.573792,1.968032,5.375138,-4.812613,3.7864190000000004,1.079669,-2.214844,4.398429,1.812112,1.7371779999999999,3.424761,0.6622899999999999,5.293028,-1.049954,-2.414499,,2.301882,1.804159,1.6827990000000002,3.136784,3.6588525,2.331297,2.471793,1.357526,2.3239650000000003,-3.8060419999999997,-5.82296,-4.806997,-4.868133,-1.369584,2.102223,2.802457,3.067164,0.864935,2.230646,4.6798839999999995,-0.118789,,3.211252
DBTRG-05MG,9.552617,1.378992,5.7252160000000005,6.144065,6.68385,6.656557,3.712051,3.230081,7.224958999999999,4.411829,3.9043870000000003,4.157405000000001,3.981156,4.128951,3.9149879999999997,5.729523,6.855897,7.3338350000000005,,4.563015,2.152438,,3.8588940000000003,7.853941000000001,4.713988,3.6838519999999995,4.138545,7.18238,,5.342134,,7.7415460000000005,6.746328,2.359625,,7.702472,-3.26543,1.8926209999999999,0.846201,1.7863349999999998,7.512742,0.019731,8.774272999999999,4.474875,7.103745,6.328229,7.620755,3.875349,1.865822,-2.254007,2.038119,,3.310678,2.302244,0.131388,-0.10215950000000001,,7.140613,8.4349,2.6977599999999997,3.263137,-0.115071,7.453266,5.839714,4.54386,-0.772907,3.7163779999999997,6.069758,3.6515160000000004,5.874113,6.667037,2.4820740000000003,6.8872729999999995,7.591695,6.224038,,5.181598999999999,6.942551,4.254226999999999,5.780639,1.7277639999999999,7.02508,7.129830999999999,7.77146,2.271432,7.568803999999999,5.039391999999999,7.374753999999999,4.870194000000001,4.554526,6.284379,4.020082,,8.105949,,6.8261449999999995,6.160356,6.451682,6.501144999999999,7.100244,6.547089,7.2575460000000005,-0.124136,-0.930232,4.668898,7.934361,3.329183,6.891053,5.915007,7.284812,6.990947,7.743924000000001,1.622976,,6.015028,1.16232,8.239213000000001,6.402332,7.1062970000000005,5.519995,7.219709,7.1260259999999995,5.763764,2.974981,6.893261,3.3190129999999995,6.7267645,5.890875,3.719962,7.459167,0.929959,6.884777000000001,,7.820774,3.192421,8.410275,6.275139,2.0887700000000002,7.609481,2.739434,7.299394,4.956188,2.134515,7.411378999999999,,5.8263,1.4106670000000001,,6.7871630000000005,,,2.9269580000000004,0.8207840000000001,6.570561,3.539853,4.674671,-4.321497,5.535194000000001,4.8469050000000005,0.45656599999999997,7.110548,4.347563,5.481478,5.167529,2.658322,8.705989,3.277803,1.010873,,0.6458659999999999,5.93952,5.054418,2.6782905,5.408187,6.794478999999999,5.798611,5.052272,5.049693,2.465266,-0.9245770000000001,1.296925,-1.533485,4.61334,3.036819,4.20411,7.014174000000001,5.6631540000000005,6.688706,5.78797,3.7399910000000003,,5.682412
